s36_cagr,s36_maxdd,s36_sharpe,b6040_cagr,b6040_maxdd,b6040_sharpe,outperform_cagr,outperform_sharpe,hit_cagr_target,hit_dd_limit,hit_both,severe_dd
0.1545160373416934,-0.14851650010291595,1.3513155773099816,0.06662767713751316,-0.16550832628060752,0.7185968259022808,1,1,1,1,1,0
0.10409610176319961,-0.09143674236875232,1.0486557726367822,0.054136316471028234,-0.15153368801459466,0.5417232360195028,1,1,1,1,1,0
0.08414437022184207,-0.14026330234443019,0.7190932285036838,0.07008634014735504,-0.3463727791850184,0.6378200568168025,1,1,1,1,1,0
0.1019663901780754,-0.12582821808051636,0.8460197442647749,0.06598368659633458,-0.2300741249474737,0.5728757189665695,1,1,1,1,1,0
0.12229890701715451,-0.08611585652152587,1.0169210532486144,0.055127146860623366,-0.26433425223825,0.4322533893629538,1,1,1,1,1,0
0.10574171222523954,-0.13512505823082954,0.8555198282578369,0.007578977104592433,-0.5309343607238673,0.0026439619511209114,1,1,1,1,1,0
0.13580710754905279,-0.15055211912993882,1.1525020268329205,0.04720523798454335,-0.3687704478409468,0.3890529345641965,1,1,1,0,0,0
0.11714509349949909,-0.1296959801647557,1.064976060792474,0.07130265143411418,-0.22982834184155343,0.7423771373718696,1,1,1,1,1,0
0.0895785133900997,-0.11168316637765241,0.8585764736740488,0.06801821447453826,-0.12236552646827303,0.6736499685606039,1,1,1,1,1,0
0.09763303698471315,-0.22155366769040696,0.8342701061007175,0.05401148294807645,-0.2290107518005864,0.4529578963124577,1,1,1,0,0,1
0.12118247396106052,-0.1130364492901813,1.1232651616958362,0.054669973746012346,-0.2757591608799771,0.47495093974787855,1,1,1,1,1,0
0.14662666222986975,-0.12458803954733744,1.2334108021877184,0.04674941194528692,-0.3040644807690627,0.37629285600559575,1,1,1,1,1,0
0.09982441848065937,-0.10030150617328759,0.9387155892099136,0.05261128648762381,-0.13265589490528962,0.4131346555439299,1,1,1,1,1,0
0.0921602725809838,-0.10457076950194799,0.7795188092574261,0.06150245592552772,-0.2090493514357853,0.5071063157464017,1,1,1,1,1,0
0.12137034631999777,-0.12544823490369827,1.0316525143703819,0.053709921538365624,-0.18219177671490938,0.434277327040856,1,1,1,1,1,0
0.10296881204926711,-0.14318548255342,0.8992529923982687,0.08831710570640738,-0.11901988856595425,0.8527870839768991,1,1,1,1,1,0
0.1500437713533329,-0.08412877602178903,1.2283223171388211,0.061005708396603575,-0.1748257782050372,0.48190429673280794,1,1,1,1,1,0
0.1317521187907893,-0.11571242761932465,1.1601815984385415,0.07818938396017883,-0.11467642361621022,0.7396342482985596,1,1,1,1,1,0
0.170371917181102,-0.07880391049765767,1.476537831217127,0.07464318098538181,-0.22610038685706324,0.6641183038758434,1,1,1,1,1,0
0.08747208859345745,-0.1615757870712431,0.7451830697807382,0.02881514041907529,-0.27938678353012425,0.20213963311135053,1,1,1,0,0,0
0.12806421301894444,-0.10669631110327815,1.0554557758276468,0.06606268272448013,-0.292408007446745,0.5705959453383413,1,1,1,1,1,0
0.11348130651923882,-0.17491530080673579,0.9762148358949521,0.050319285739772956,-0.24370041033379697,0.4905654675523906,1,1,1,0,0,0
0.11378927887128198,-0.1531128234729583,1.0709212451034218,0.05839181259568771,-0.22611559955899907,0.4554903744717693,1,1,1,0,0,0
0.13235920997566675,-0.12582439277273072,1.0739835421797863,0.059414924324418195,-0.30875929511333366,0.5343294362972584,1,1,1,1,1,0
0.09703206743407722,-0.1747588198689225,0.8751177625209746,0.08398729624198098,-0.1294306728002036,0.8507022394474514,1,1,1,0,0,0
0.10058134006859931,-0.14879427928021216,0.798080902927047,0.06012083659880263,-0.3553071388104435,0.4270463657670242,1,1,1,1,1,0
0.08127525919012935,-0.14144400946793445,0.7114459975084796,0.0006387024925114115,-0.4587180053905582,-0.04437772667874471,1,1,1,1,1,0
0.1660706014059392,-0.11434555976408034,1.4028786331775578,0.0709778257156819,-0.17071949534044628,0.6823011303724883,1,1,1,1,1,0
0.1286563302519521,-0.1447810350730795,1.0812582532035329,0.03792872661685531,-0.3368693518578676,0.2620460352530233,1,1,1,1,1,0
0.09097751519335717,-0.18146968596868118,0.7159606890421345,0.02197290152102438,-0.3963073147248206,0.11343432478768917,1,1,1,0,0,0
0.1416416805668017,-0.08432317271199752,1.181847340912651,0.06141563039179987,-0.31902520951314617,0.49706770767882874,1,1,1,1,1,0
0.161724954199431,-0.07880391049765778,1.3201073690505074,0.07485827699517089,-0.2924080074467451,0.6749326594450412,1,1,1,1,1,0
0.1003671984355361,-0.13579416790677667,0.920470540142905,0.06662642378466299,-0.21668625114082052,0.5846674335654732,1,1,1,1,1,0
0.07565803912708757,-0.1902454295633189,0.5764667922531638,0.0496423494602547,-0.262531547335237,0.36565419452819997,1,1,1,0,0,0
0.09907441350385127,-0.13554794939199777,0.8371790738655064,0.04738935025080493,-0.259046605573808,0.3724529331686286,1,1,1,1,1,0
0.1084909732841075,-0.13790420929738934,0.9738180412034656,0.05845946971408167,-0.2528810280794386,0.5798990395015093,1,1,1,1,1,0
0.17391732586649788,-0.11154932029262232,1.4826502684433571,0.05374316023349146,-0.23039248140500168,0.4144095006071667,1,1,1,1,1,0
0.1250945695415242,-0.16312689861605056,1.0260904835069382,0.03188225400145783,-0.25765325330948186,0.26635397979384484,1,1,1,0,0,0
0.11853887061505208,-0.1910310595822583,0.9643021843415347,0.07733066869485561,-0.15402237673036356,0.6521564470694711,1,1,1,0,0,0
0.13324104189044017,-0.13990365380997039,1.113288269619021,0.06228594914952068,-0.23456621389680932,0.5129130025810242,1,1,1,1,1,0
0.08490835590094536,-0.1731893914256376,0.6925628789662347,0.05507627448183339,-0.32143856598185283,0.39379819680889944,1,1,1,0,0,0
0.08706382679968017,-0.1792908651257875,0.7163254855518358,0.027315732622819944,-0.4350191217793766,0.20780515896409965,1,1,1,0,0,0
0.11827051454253801,-0.08547108715601104,0.9871597061092157,0.08510295614822283,-0.11151387041064043,0.8133193516089257,1,1,1,1,1,0
0.10944526639545571,-0.12682892658162304,0.8861789507150973,0.057250591455673794,-0.2769926859351305,0.4347562346960959,1,1,1,1,1,0
0.13264143337723122,-0.08585913086158126,1.2038521233170647,0.09436647806934872,-0.1449470555008563,0.9842867437513546,1,1,1,1,1,0
0.061369441590413576,-0.17282399805708992,0.4867200524851358,0.057217052641843846,-0.14848666603122607,0.48640666198995647,1,1,0,0,0,0
0.1375690730376773,-0.1922996573517699,1.007730990940919,0.043476641429509355,-0.3842640630371813,0.3680788121356293,1,1,1,0,0,0
0.08654819589200136,-0.13160653498242503,0.8091557390712875,0.03448135614244352,-0.2733080491954205,0.2981188198351019,1,1,1,1,1,0
0.136296777486397,-0.11616283070342182,1.1888240082154835,0.08520771446836317,-0.24030349825563824,0.7952720289730031,1,1,1,1,1,0
0.11437941017273756,-0.14836403665429831,0.9378844886940609,0.06288047214674197,-0.21668625114082052,0.5195284457347655,1,1,1,1,1,0
0.13827032416335272,-0.13790420929738956,1.1648510678863233,0.10190421381284454,-0.1294306728002036,0.9532117087739862,1,1,1,1,1,0
0.11335550417815266,-0.10948813857502626,0.962789670033288,0.0652144696848651,-0.17000773165292948,0.6701031892298865,1,1,1,1,1,0
0.0773221604579526,-0.1889782758696119,0.6367003297695207,0.06951378305670208,-0.2924080074467452,0.5653074279748779,1,1,1,0,0,0
0.12388169216489797,-0.08604950044277593,1.1512861161606387,0.06332754870639379,-0.15643115814570718,0.6253851022555854,1,1,1,1,1,0
0.0987729144580971,-0.22243977129859582,0.8268961076426857,0.06882468242600859,-0.16482987396587634,0.675412930117678,1,1,1,0,0,1
0.1301590082948063,-0.1459477229671159,1.0554582533488515,0.06358306932144742,-0.24159572535457285,0.5808658938260389,1,1,1,1,1,0
0.1073700473445387,-0.16852612176103732,0.8057561537830649,0.053176415195187676,-0.15588473451987328,0.4355403310584875,1,1,1,0,0,0
0.09991304077831376,-0.11989527226936414,0.9372756660272628,0.05810723665430295,-0.15733729497249926,0.5883445340244813,1,1,1,1,1,0
0.12227354780465549,-0.11710715281267448,0.9547715274243936,0.07024242990382712,-0.20399065919926695,0.6116029916739032,1,1,1,1,1,0
0.10966213074946163,-0.15577658325443966,0.8705137179025113,0.07783545870839803,-0.15007944719664779,0.739360923566077,1,1,1,0,0,0
