simulation,block_length,cagr,maxdd,terminal_wealth_multiple,final_capital,hit_cagr_target,hit_drawdown_limit,hit_both,severe_drawdown
842,6,0.10560412099004846,-0.11827901100264382,5.99138282867154,59913.8282867154,True,True,True,False
843,6,0.11996729536939177,-0.08193397992915175,7.5421513807318,75421.513807318,True,True,True,False
844,6,0.11415349686625009,-0.14737900788971903,6.873632789469685,68736.32789469685,True,True,True,False
845,6,0.12022057283210064,-0.1366351633945605,7.572626528262581,75726.26528262581,True,True,True,False
846,6,0.10703267097574076,-0.11787119488051523,6.130950531862566,61309.505318625655,True,True,True,False
847,6,0.15817940306422162,-0.1185654469420212,13.71942038446337,137194.2038446337,True,True,True,False
848,6,0.1265434275167412,-0.11672587185462013,8.372173703622256,83721.73703622256,True,True,True,False
849,6,0.14779569524637104,-0.09439612075852288,11.68382967033692,116838.2967033692,True,True,True,False
850,6,0.16266146519527158,-0.1618649310757987,14.697725608891105,146977.25608891106,True,False,False,False
851,6,0.08412029614840888,-0.138847043572484,4.222292396503632,42222.92396503632,True,True,True,False
852,6,0.11442740468361534,-0.16737895357011268,6.9038307161410195,69038.3071614102,True,False,False,False
853,6,0.14675187805432932,-0.13228759263699874,11.495786893181078,114957.86893181078,True,True,True,False
854,6,0.16600811182266662,-0.11824486193044281,15.470749832620509,154707.4983262051,True,True,True,False
855,6,0.1058322685084534,-0.1184942665884765,6.0134694943991445,60134.694943991446,True,True,True,False
856,6,0.09906036504534432,-0.18699265125710396,5.389530205334037,53895.30205334037,True,False,False,False
857,6,0.112112399207692,-0.17364496391437567,6.652499396000327,66524.99396000327,True,False,False,False
858,6,0.1495859136435418,-0.09790319404844194,12.013113084192776,120131.13084192776,True,True,True,False
859,6,0.10918019017836467,-0.12800189997829292,6.346547440716614,63465.47440716613,True,True,True,False
860,6,0.09623904453178134,-0.12072677727771153,5.148063720578815,51480.637205788145,True,True,True,False
861,6,0.20131712192250695,-0.08986819245751287,26.33672247449504,263367.2247449504,True,True,True,False
862,6,0.11354263808559928,-0.1476388810095185,6.806735007374407,68067.35007374406,True,True,True,False
863,6,0.14649224647727244,-0.10136449271364356,11.44946013627478,114494.6013627478,True,True,True,False
864,6,0.09459703355558302,-0.10829594104036044,5.0122696282939065,50122.69628293907,True,True,True,False
865,6,0.12258423205419611,-0.17275317126789536,7.862688258682579,78626.88258682578,True,False,False,False
866,6,0.11663074281358954,-0.11786978442311136,7.151341544120483,71513.41544120484,True,True,True,False
867,6,0.11888102293602354,-0.13205848934392894,7.412755773857543,74127.55773857543,True,True,True,False
868,6,0.10140212351595235,-0.11861702440507327,5.598032114341323,55980.32114341323,True,True,True,False
869,6,0.12839571283573226,-0.11204320328643591,8.621088887441541,86210.88887441541,True,True,True,False
870,6,0.0810030062520457,-0.1809239746751945,4.010942296350119,40109.42296350119,True,False,False,False
871,6,0.1220388405581192,-0.1492440876209219,7.794843226821927,77948.43226821927,True,True,True,False
872,6,0.13406002337262457,-0.12223824420524843,9.426332158953242,94263.32158953242,True,True,True,False
873,6,0.12019458340332845,-0.09929987416384711,7.569494054416611,75694.94054416611,True,True,True,False
874,6,0.15409051507369775,-0.14493526974387128,12.880845766114998,128808.45766114998,True,True,True,False
875,6,0.1304348847239858,-0.15230113006446833,8.903190434142376,89031.90434142375,True,False,False,False
876,6,0.110591100287728,-0.15428117240575556,6.492067639691349,64920.67639691349,True,False,False,False
877,6,0.12198693981145481,-0.14527371244201037,7.788415808647736,77884.15808647736,True,True,True,False
878,6,0.13653591574840496,-0.10017810043733277,9.800158491504915,98001.58491504914,True,True,True,False
879,6,0.1368244752582839,-0.13763218647575026,9.844626345091244,98446.26345091245,True,True,True,False
880,6,0.13926590484759283,-0.08412877602178892,10.228555097996988,102285.55097996988,True,True,True,False
881,6,0.09520091991975899,-0.13062127648057753,5.061813018797756,50618.130187977564,True,True,True,False
882,6,0.1230641706829052,-0.12965604105424122,7.922851859784875,79228.51859784874,True,True,True,False
883,6,0.13675633572725032,-0.09649176795547099,9.83410870247525,98341.0870247525,True,True,True,False
884,6,0.13930620472215405,-0.09856451924446874,10.235009480756537,102350.09480756537,True,True,True,False
885,6,0.1345421055231355,-0.10136449271364334,9.498047956731368,94980.47956731367,True,True,True,False
886,6,0.12437914317196497,-0.09155757929769426,8.08992684773244,80899.26847732441,True,True,True,False
887,6,0.09964492331873931,-0.1277591525732955,5.440879556705233,54408.79556705233,True,True,True,False
888,6,0.1491981737814232,-0.11945482854805078,11.941059652815113,119410.59652815113,True,True,True,False
889,6,0.11399225933456747,-0.10311818604615508,6.855914937780934,68559.14937780934,True,True,True,False
890,6,0.1076606909927329,-0.10102984956586791,6.193273525260161,61932.73525260161,True,True,True,False
891,6,0.15101488176718214,-0.08412877602178903,12.282216300511063,122822.16300511063,True,True,True,False
892,6,0.12643938898068852,-0.13724429129651494,8.35839591523825,83583.9591523825,True,True,True,False
893,6,0.08895541748710212,-0.14536279602916113,4.571023426192002,45710.23426192002,True,True,True,False
894,6,0.1713162518245257,-0.08965657659885351,16.77603597759694,167760.3597759694,True,True,True,False
895,6,0.11724219916193923,-0.1227014917897844,7.221499788149269,72214.99788149269,True,True,True,False
896,6,0.11613920945131007,-0.14709336060886113,7.095410209634367,70954.10209634367,True,True,True,False
897,6,0.13331228011881024,-0.13519387824175422,9.316106349498222,93161.06349498221,True,True,True,False
898,6,0.14241935071182477,-0.11531619134954463,10.745393431782631,107453.93431782631,True,True,True,False
899,6,0.13427231792414696,-0.17034427824378262,9.457850436805408,94578.50436805408,True,False,False,False
900,6,0.12411367912493532,-0.11779270759162752,8.05593245740309,80559.3245740309,True,True,True,False
901,6,0.10353363630237,-0.11222221090959139,5.794412711651812,57944.12711651812,True,True,True,False
902,6,0.08829961834705458,-0.16851973898798,4.5221799229173,45221.799229173004,True,False,False,False
903,6,0.13387160347388938,-0.11710715281267448,9.398441499541432,93984.41499541432,True,True,True,False
904,6,0.16073685070483656,-0.10910383441339677,14.269834721049662,142698.34721049663,True,True,True,False
905,6,0.17543028525496163,-0.09192083297411557,17.858471816660415,178584.71816660414,True,True,True,False
906,6,0.07184920165048436,-0.13661355697136046,3.4465463003894,34465.463003894,True,True,True,False
907,6,0.11213625795511595,-0.12581696136173504,6.655045022885593,66550.45022885593,True,True,True,False
908,6,0.14669486232804907,-0.13054365770994059,11.48559828872159,114855.9828872159,True,True,True,False
909,6,0.10574416458745262,-0.17391578133653707,6.004931174615536,60049.31174615536,True,False,False,False
910,6,0.09423840153055418,-0.13021274823986584,4.983064134505692,49830.641345056916,True,True,True,False
911,6,0.12969724200386668,-0.15120052644962612,8.800152969336226,88001.52969336226,True,False,False,False
912,6,0.12885266879734703,-0.11254737224494837,8.683561327495136,86835.61327495136,True,True,True,False
913,6,0.1468110376444982,-0.12486115586819968,11.506367620253211,115063.67620253211,True,True,True,False
914,6,0.10261225802963359,-0.12159150589809642,5.708739484615355,57087.394846153555,True,True,True,False
915,6,0.10781396201576166,-0.13692754385982886,6.208574249020387,62085.74249020387,True,True,True,False
916,6,0.1192953309940592,-0.10429377585671751,7.4618585158491655,74618.58515849165,True,True,True,False
917,6,0.11735443252973221,-0.09055715776617379,7.234447762504945,72344.47762504945,True,True,True,False
918,6,0.1061630945637142,-0.09683867413410929,6.0456328963064205,60456.3289630642,True,True,True,False
919,6,0.13915973801120796,-0.13979969768842504,10.211569924323369,102115.69924323368,True,True,True,False
920,6,0.11789189936377009,-0.15620080962489857,7.296757769289406,72967.57769289406,True,False,False,False
921,6,0.14760276440758346,-0.11581449997908233,11.648856057248896,116488.56057248896,True,True,True,False
922,6,0.10271232768596117,-0.12083886306580915,5.717986128262018,57179.86128262018,True,True,True,False
923,6,0.11707791263024259,-0.1040867273987599,7.202586059931111,72025.86059931111,True,True,True,False
924,6,0.12984046161505303,-0.12164504488470229,8.820070094051239,88200.7009405124,True,True,True,False
925,6,0.09532339292613057,-0.2541209764623912,5.071917034579867,50719.17034579867,True,False,False,True
926,6,0.12515670130547485,-0.16020061752136772,8.19027904545727,81902.7904545727,True,False,False,False
927,6,0.14839262147080934,-0.14361418790424907,11.79266649466634,117926.6649466634,True,True,True,False
928,6,0.0890628275771903,-0.21090677738805952,4.579070565845319,45790.70565845319,True,False,False,True
929,6,0.14429873198694732,-0.07239763695233525,11.065038542099698,110650.38542099697,True,True,True,False
930,6,0.1075116551324371,-0.10532103412635097,6.178429726027716,61784.297260277155,True,True,True,False
931,6,0.10638708202005942,-0.13125884032893176,6.067501404546673,60675.01404546673,True,True,True,False
932,6,0.10386548190990075,-0.15450882563406887,5.825565146710984,58255.65146710984,True,False,False,False
933,6,0.08065449896679766,-0.13488268797471592,3.9879445191676504,39879.4451916765,True,True,True,False
934,6,0.10618097168065388,-0.14867923833018937,6.047375552410096,60473.75552410096,True,True,True,False
935,6,0.10529517912088582,-0.12150197965970333,5.961596593738584,59615.96593738584,True,True,True,False
936,6,0.08389468594674332,-0.20655561839922265,4.2066500618129865,42066.50061812987,True,False,False,True
937,6,0.09228333276517175,-0.16324174030041605,4.826655518971981,48266.55518971981,True,False,False,False
938,6,0.14526936757411946,-0.13996519884666725,11.233618379054114,112336.18379054114,True,True,True,False
939,6,0.12147990774672501,-0.11294657898218852,7.725887277983363,77258.87277983363,True,True,True,False
940,6,0.11085877983679393,-0.11646408882586656,6.520028968897694,65200.28968897693,True,True,True,False
941,6,0.12675111592006028,-0.14970496203631567,8.399741946705012,83997.41946705012,True,True,True,False
942,6,0.0958632970302098,-0.15742959617356922,5.1166864733847754,51166.86473384775,True,False,False,False
943,6,0.11978124820507352,-0.16622980017464384,7.519839386969531,75198.39386969531,True,False,False,False
944,6,0.11592093881043475,-0.10407067227490507,7.070705923077251,70707.05923077252,True,True,True,False
945,6,0.12292534887815876,-0.08226390116438209,7.905405074989352,79054.05074989352,True,True,True,False
946,6,0.12839855862548855,-0.11001125858639627,8.621476631590573,86214.76631590573,True,True,True,False
947,6,0.09374372248689222,-0.11671013223629101,4.9430430470820905,49430.4304708209,True,True,True,False
948,6,0.12047258391216964,-0.197644559724094,7.6030646377194735,76030.64637719473,True,False,False,False
949,6,0.11275982165318088,-0.12161405852068474,6.721903591479488,67219.03591479488,True,True,True,False
950,6,0.1541440622339536,-0.08412877602178903,12.891507874331333,128915.07874331334,True,True,True,False
951,6,0.0986148478050013,-0.21998026806220816,5.35070217821668,53507.0217821668,True,False,False,True
952,6,0.11136953846951969,-0.12672496289018242,6.573697586393534,65736.97586393534,True,True,True,False
953,6,0.15036752506972606,-0.14255478383079545,12.159608702855579,121596.08702855579,True,True,True,False
954,6,0.12605954051674528,-0.08412877602178903,8.308274209417617,83082.74209417617,True,True,True,False
955,6,0.12845824226144065,-0.11617075365481377,8.629612431921013,86296.12431921012,True,True,True,False
956,6,0.11864658261811534,-0.13138903649763167,7.385105789937929,73851.05789937929,True,True,True,False
957,6,0.0974076060295066,-0.1548010005885876,5.2468106611455605,52468.1066114556,True,False,False,False
958,6,0.10288801773422862,-0.18169345987108476,5.734254460766053,57342.54460766053,True,False,False,False
959,6,0.11820411689611854,-0.10314126151803193,7.3331862564756065,73331.86256475607,True,True,True,False
960,6,0.09513818317041989,-0.16679009657794663,5.056644602794457,50566.44602794457,True,False,False,False
961,6,0.12562610097829285,-0.1804426587518253,8.251427660118996,82514.27660118995,True,False,False,False
962,6,0.10949317254658375,-0.1240860874179679,6.378559939345677,63785.59939345677,True,True,True,False
963,6,0.14566218237220618,-0.09982854056205914,11.30252906616477,113025.2906616477,True,True,True,False
964,6,0.10236662068572366,-0.13348629581979354,5.686101894057245,56861.01894057245,True,True,True,False
965,6,0.12384354547168841,-0.1993763897517754,8.021478538466813,80214.78538466812,True,False,False,False
966,6,0.1180381071511003,-0.13500845545249285,7.313795482079005,73137.95482079005,True,True,True,False
967,6,0.12315077544795705,-0.1734250800359579,7.933754537645112,79337.54537645112,True,False,False,False
968,6,0.11818751330068356,-0.17202067052296555,7.331244691074642,73312.44691074642,True,False,False,False
969,6,0.12887089064685142,-0.09928198522403042,8.686061353920946,86860.61353920946,True,True,True,False
970,6,0.08965369396070466,-0.14786479728129265,4.6235777926549675,46235.77792654967,True,True,True,False
971,6,0.11644534300466902,-0.13081432434000362,7.130196288133256,71301.96288133255,True,True,True,False
972,6,0.10545648068837843,-0.11652063431932447,5.97713079567978,59771.3079567978,True,True,True,False
973,6,0.0735028540208913,-0.28057768307145914,3.542613667498257,35426.13667498257,True,False,False,True
974,6,0.09735871000047447,-0.14180755821035385,5.242643208381473,52426.43208381473,True,True,True,False
975,6,0.12970173130503349,-0.11485796503128842,8.8007766380342,88007.766380342,True,True,True,False
976,6,0.1308016052295342,-0.14647180101403912,8.95483849875312,89548.38498753119,True,True,True,False
977,6,0.07560619471461005,-0.1323988779206149,3.6684597375690395,36684.5973756904,True,True,True,False
978,6,0.12644138496125445,-0.11415785496819908,8.358660040793518,83586.60040793518,True,True,True,False
979,6,0.15184041614155297,-0.15021236075565503,12.440263634570222,124402.63634570222,True,False,False,False
980,6,0.12324781121927364,-0.12099964210820602,7.945987198116644,79459.87198116643,True,True,True,False
981,6,0.11435069011466803,-0.137147823551528,6.895360448710573,68953.60448710572,True,True,True,False
982,6,0.0926347692829792,-0.1372673338091306,4.8544249444006935,48544.249444006935,True,True,True,False
983,6,0.08931434295862806,-0.1306032745342881,4.5979663913052455,45979.663913052456,True,True,True,False
984,6,0.11969860351037864,-0.12618240615977594,7.509948092650165,75099.48092650165,True,True,True,False
985,6,0.14640816650535093,-0.08416254303599513,11.434495335996031,114344.95335996032,True,True,True,False
986,6,0.09432804811055107,-0.16654739625544557,4.990349481965735,49903.49481965735,True,False,False,False
987,6,0.08507114268036209,-0.16920876550279274,4.288823196107674,42888.23196107674,True,False,False,False
988,6,0.10822657014122172,-0.11412310774920531,6.2499415628161135,62499.415628161136,True,True,True,False
989,6,0.07938267099134877,-0.16859923554544143,3.905068933811411,39050.689338114105,True,False,False,False
990,6,0.10994593702067612,-0.08412877602178892,6.425139479379652,64251.39479379652,True,True,True,False
991,6,0.11664602402322033,-0.09881191213159946,7.1530870375746645,71530.87037574664,True,True,True,False
992,6,0.14573872615587047,-0.0910830227457804,11.316003351629918,113160.03351629918,True,True,True,False
993,6,0.1363731819037195,-0.11940840414790399,9.775164417873823,97751.64417873824,True,True,True,False
994,6,0.1344913020449614,-0.13131428912893683,9.490466091842459,94904.66091842459,True,True,True,False
995,6,0.1164008963978489,-0.15654614551803925,7.125135832249489,71251.3583224949,True,False,False,False
996,6,0.08778257154696867,-0.16013550528616427,4.484018373322964,44840.18373322964,True,False,False,False
997,6,0.07786761012129362,-0.23916672932286231,3.8084654347024,38084.654347024,True,False,False,True
998,6,0.11425747955720489,-0.15877771664717677,6.885082013651705,68850.82013651705,True,False,False,False
999,6,0.10700821599934085,-0.1110228293471357,6.128535702748145,61285.357027481456,True,True,True,False
1000,6,0.11927194887966452,-0.17294428274506735,7.459079172069941,74590.79172069942,True,False,False,False
1001,6,0.0955732831060554,-0.1294388247429854,5.092592039970421,50925.92039970421,True,True,True,False
1002,6,0.08014414345567511,-0.20330260967368396,3.954490972008249,39544.90972008249,True,False,False,True
1003,6,0.12683034809945481,-0.12569012820977243,8.410281668179033,84102.81668179034,True,True,True,False
1004,6,0.09227591086387266,-0.1458437675202443,4.826070683289824,48260.70683289824,True,True,True,False
1005,6,0.11378119097282036,-0.2003153285972974,6.832786490280975,68327.86490280976,True,False,False,True
1006,6,0.1093344318105487,-0.17718088621879424,6.362304600752366,63623.04600752366,True,False,False,False
1007,6,0.14150909946488377,-0.08835980520464748,10.593730096268494,105937.30096268494,True,True,True,False
1008,6,0.10747143557824201,-0.1164777345375716,6.174429662880517,61744.29662880517,True,True,True,False
1009,6,0.16287553588875547,-0.08262341426076325,14.746060389655707,147460.60389655706,True,True,True,False
1010,6,0.0935243483701671,-0.14671186726132135,4.925392273801849,49253.92273801849,True,True,True,False
1011,6,0.1273662138152074,-0.10281466284468899,8.481892658142291,84818.92658142291,True,True,True,False
1012,6,0.10526702769947693,-0.14892933912831474,5.958889370509871,59588.89370509871,True,True,True,False
1013,6,0.14222882830734807,-0.09827613864031293,10.713480561966884,107134.80561966884,True,True,True,False
1014,6,0.09995830232367653,-0.09562609654891696,5.468597504888509,54685.975048885084,True,True,True,False
1015,6,0.12059270405651712,-0.08510962101489938,7.617613456457566,76176.13456457567,True,True,True,False
1016,6,0.08184884246879753,-0.21323338424438132,4.067280218398257,40672.80218398257,True,False,False,True
1017,6,0.11234929819990858,-0.11751198923264405,6.677816307466201,66778.163074662,True,True,True,False
1018,6,0.1178375560954219,-0.11032410595068143,7.290434659565919,72904.34659565918,True,True,True,False
1019,6,0.12573984298920915,-0.13138622388241816,8.266309539222478,82663.09539222479,True,True,True,False
1020,6,0.09394636872277462,-0.18359763521850492,4.959400936551834,49594.00936551834,True,False,False,False
1021,6,0.10797493847178674,-0.12813980760600585,6.2246826032031395,62246.82603203139,True,True,True,False
1022,6,0.11464462043548251,-0.15078909134711438,6.927867414196017,69278.67414196017,True,False,False,False
1023,6,0.10714349666143863,-0.15944315721919977,6.141905378520888,61419.05378520888,True,False,False,False
1024,6,0.11739090202153246,-0.10245552226868893,7.238659836365582,72386.59836365582,True,True,True,False
1025,6,0.11244102817081303,-0.23252062701017695,6.687643705093497,66876.43705093497,True,False,False,True
1026,6,0.10142195666579279,-0.14228921811260697,5.599830072246388,55998.300722463886,True,True,True,False
1027,6,0.09638091899335444,-0.17802272347836867,5.159958284773049,51599.58284773049,True,False,False,False
1028,6,0.146553281088033,-0.11303746635003309,11.460334834123302,114603.34834123301,True,True,True,False
1029,6,0.10736979331402585,-0.20801881749502504,6.164331654526542,61643.31654526542,True,False,False,True
1030,6,0.1714081313220821,-0.13262787496223605,16.799518950116255,167995.18950116256,True,True,True,False
1031,6,0.1444402944224774,-0.07476853592063726,11.089475454384091,110894.75454384091,True,True,True,False
1032,6,0.09555539997765172,-0.18886823010292886,5.091109816072124,50911.09816072124,True,False,False,False
1033,6,0.09889195989678035,-0.18370668939748436,5.374822082193773,53748.22082193773,True,False,False,False
1034,6,0.1418310821807316,-0.12253586807130556,10.647145432759364,106471.45432759364,True,True,True,False
1035,6,0.061942879322909095,-0.13334027834207474,2.9205902854787555,29205.902854787557,False,True,False,False
1036,6,0.13156782817738266,-0.114882874200945,9.063665742385549,90636.65742385549,True,True,True,False
1037,6,0.1184549788583209,-0.08961300688222495,7.362580291938561,73625.8029193856,True,True,True,False
1038,6,0.15809246928579967,-0.08243082953773684,13.701067401502328,137010.67401502328,True,True,True,False
1039,6,0.1405989987569931,-0.1164777345375716,10.444113527362868,104441.13527362868,True,True,True,False
1040,6,0.13188549350261258,-0.12959739843172646,9.109149055614475,91091.49055614475,True,True,True,False
1041,6,0.08864484403262818,-0.18777615398642877,4.547830367927592,45478.303679275916,True,False,False,False
1042,6,0.0750462490881294,-0.22569472082041486,3.634551360664851,36345.51360664851,True,False,False,True
1043,6,0.1110416352040553,-0.11503163823822193,6.539195023003898,65391.95023003898,True,True,True,False
1044,6,0.13585442008415827,-0.24177221960120499,9.695889505913057,96958.89505913056,True,False,False,True
1045,6,0.09348157111621735,-0.14931216293715766,4.921957368158526,49219.57368158526,True,True,True,False
1046,6,0.11466194221974013,-0.1478279651765243,6.9297876081629095,69297.87608162909,True,True,True,False
1047,6,0.13357950247363792,-0.1474571230059355,9.355357487800639,93553.57487800639,True,True,True,False
1048,6,0.15088941145410306,-0.07239763695233525,12.258361768637071,122583.61768637071,True,True,True,False
1049,6,0.14402364794355704,-0.19859490574735295,11.017698030486544,110176.98030486544,True,False,False,False
1050,6,0.09518225853839302,-0.16675080829531508,5.060275125049263,50602.751250492634,True,False,False,False
1051,6,0.10189116638172924,-0.12594847357135286,5.6425252206571646,56425.25220657165,True,True,True,False
1052,6,0.10123930708671325,-0.10973802096314067,5.583292708986114,55832.92708986114,True,True,True,False
1053,6,0.08777238193859804,-0.1848506725089457,4.4832693746177865,44832.693746177865,True,False,False,False
1054,6,0.13256489553204376,-0.08828061404141174,9.20714997515054,92071.4997515054,True,True,True,False
1055,6,0.11723507233253239,-0.18956656775144576,7.22067832961566,72206.7832961566,True,False,False,False
1056,6,0.06241239929307252,-0.15664392476005407,2.943704171803602,29437.04171803602,False,False,False,False
1057,6,0.10917490812882336,-0.1270397954955832,6.346008485081857,63460.084850818566,True,True,True,False
1058,6,0.075659307733428,-0.1479618736452416,3.6716915376184884,36716.91537618489,True,True,True,False
1059,6,0.06964172497212773,-0.13039531316179243,3.32213278146973,33221.3278146973,False,True,False,False
1060,6,0.10051446017610166,-0.09660419522962105,5.518117378326382,55181.17378326382,True,True,True,False
1061,6,0.12982562336658576,-0.13166784596337477,8.818004608911982,88180.04608911982,True,True,True,False
1062,6,0.13137903826435005,-0.11931109152314623,9.036736454910915,90367.36454910916,True,True,True,False
1063,6,0.11366112281466667,-0.1736688672861636,6.819662547111604,68196.62547111604,True,False,False,False
1064,6,0.1426424166258986,-0.09923981797057324,10.782871430002102,107828.71430002102,True,True,True,False
1065,6,0.16741481386588064,-0.11217471071154461,15.806998042413708,158069.9804241371,True,True,True,False
1066,6,0.08891899710073492,-0.10261275692608773,4.568297850955426,45682.97850955426,True,True,True,False
1067,6,0.13272746309943995,-0.08835980520464759,9.230746786311084,92307.46786311084,True,True,True,False
1068,6,0.12299849360862614,-0.11616098491200388,7.914593200705209,79145.93200705209,True,True,True,False
1069,6,0.11439551387499569,-0.08835980520464759,6.900308371792461,69003.0837179246,True,True,True,False
1070,6,0.09529573252416346,-0.14876688361696355,5.069633390136876,50696.333901368766,True,True,True,False
1071,6,0.07515622983947257,-0.18166436457765545,3.641187979312053,36411.87979312053,True,False,False,False
1072,6,0.08138889151092732,-0.2072442229363649,4.036552649162302,40365.52649162302,True,False,False,True
1073,6,0.13328278556776763,-0.15766939847057715,9.311783560544646,93117.83560544645,True,False,False,False
1074,6,0.12356083479119495,-0.09530439070775631,7.985569478045876,79855.69478045875,True,True,True,False
1075,6,0.0719409735483818,-0.20096678551796165,3.451812601243311,34518.12601243311,True,False,False,True
1076,6,0.11228079837125104,-0.10294056693648768,6.670486539748566,66704.86539748566,True,True,True,False
1077,6,0.1305310567950646,-0.1493566458680975,8.916707816937503,89167.07816937503,True,True,True,False
1078,6,0.11308252890595694,-0.2178471609245871,6.756752765442966,67567.52765442966,True,False,False,True
1079,6,0.07394598971127575,-0.17718038099291455,3.568783407301003,35687.83407301003,True,False,False,False
1080,6,0.11739291259504214,-0.09342687010378758,7.238892116515805,72388.92116515806,True,True,True,False
1081,6,0.12675582776989103,-0.09882591120737405,8.400368383416646,84003.68383416647,True,True,True,False
1082,6,0.14137409516333577,-0.1524954831319406,10.571408903039682,105714.08903039682,True,False,False,False
1083,6,0.12157979728075485,-0.11532898258389745,7.738168313635063,77381.68313635062,True,True,True,False
1084,6,0.14199721399272813,-0.09262130665828949,10.674805203139812,106748.05203139811,True,True,True,False
1085,6,0.09889175272745887,-0.15543274986667155,5.3748040118514915,53748.04011851492,True,False,False,False
1086,6,0.13663681575276865,-0.11487818764272206,9.815685871850954,98156.85871850954,True,True,True,False
1087,6,0.10456926573522463,-0.12870851859676424,5.892157720185784,58921.57720185784,True,True,True,False
1088,6,0.09968864935566746,-0.12988647086671068,5.444739088635931,54447.39088635931,True,True,True,False
1089,6,0.0763502918901755,-0.12999399880414297,3.713981936799446,37139.81936799446,True,True,True,False
1090,6,0.11124003370914992,-0.14130882572313286,6.560050384957566,65600.50384957566,True,True,True,False
1091,6,0.09793599331850733,-0.11058099403212807,5.292045516456146,52920.45516456146,True,True,True,False
1092,6,0.12802728890145176,-0.1466868852250185,8.571029214557267,85710.29214557268,True,True,True,False
1093,6,0.16515550543903457,-0.08339825745822516,15.270247162656652,152702.47162656652,True,True,True,False
1094,6,0.119704068717013,-0.12405387029413384,7.510601814128879,75106.01814128879,True,True,True,False
1095,6,0.11492962549271346,-0.16745511041568895,6.959525388642414,69595.25388642415,True,False,False,False
1096,6,0.09881493223772919,-0.1565205264484174,5.368107297048386,53681.07297048386,True,False,False,False
1097,6,0.14375122630374237,-0.10595706676704153,10.971004168979734,109710.04168979733,True,True,True,False
1098,6,0.11112533140610714,-0.1155377980756741,6.54798540231892,65479.854023189204,True,True,True,False
1099,6,0.07618142259255678,-0.1602870766576,3.7036043591758316,37036.043591758316,True,False,False,False
1100,6,0.10156598200863076,-0.13542233490478983,5.612902932249871,56129.02932249871,True,True,True,False
1101,6,0.1632141697445071,-0.14252828120029104,14.8228266614458,148228.266614458,True,True,True,False
1102,6,0.1106871073241622,-0.11150642207912254,6.502083320086978,65020.83320086978,True,True,True,False
1103,6,0.14765533594614233,-0.09236782152629008,11.658376175990139,116583.76175990139,True,True,True,False
1104,6,0.10804332459381794,-0.17485943915685842,6.231537697067294,62315.376970672936,True,False,False,False
1105,6,0.15478592910669398,-0.11670180087023052,13.019964131302235,130199.64131302235,True,True,True,False
1106,6,0.11324576944219866,-0.1651939395254708,6.77444600511711,67744.46005117109,True,False,False,False
1107,6,0.10270350257419025,-0.11095061699995945,5.717170101586453,57171.701015864535,True,True,True,False
1108,6,0.15261118490797565,-0.12058437670449951,12.58955739376532,125895.5739376532,True,True,True,False
1109,6,0.1720536312292118,-0.10517005284295511,16.965375548781036,169653.75548781035,True,True,True,False
1110,6,0.14849110795219733,-0.09668416555021109,11.810715126310946,118107.15126310945,True,True,True,False
1111,6,0.08514046726435143,-0.29333366393070226,4.293712345195149,42937.12345195149,True,False,False,True
1112,6,0.11831954770589515,-0.1125244896140194,7.346697747390142,73466.97747390141,True,True,True,False
1113,6,0.11248425389541139,-0.13965281709858646,6.692279380065453,66922.79380065453,True,True,True,False
1114,6,0.1562749399372778,-0.10064750325176197,13.32262650354371,133226.2650354371,True,True,True,False
1115,6,0.15873363948520858,-0.07880391049765756,13.83697444281152,138369.7444281152,True,True,True,False
1116,6,0.140568691641918,-0.07880391049765756,10.439165653724302,104391.65653724302,True,True,True,False
1117,6,0.11518426105765811,-0.15179143732945655,6.9879254178530115,69879.25417853011,True,False,False,False
1118,6,0.10179769874043365,-0.17583506922722647,5.633995818626907,56339.958186269076,True,False,False,False
1119,6,0.10000413161558597,-0.17317714927547778,5.47266219757607,54726.621975760696,True,False,False,False
1120,6,0.07539781384243982,-0.12448696823100824,3.6558061745741792,36558.06174574179,True,True,True,False
1121,6,0.11488398686518164,-0.15283463074594972,6.954446746050044,69544.46746050044,True,False,False,False
1122,6,0.10083610295918377,-0.11738682357410923,5.546949073399193,55469.49073399193,True,True,True,False
1123,6,0.1578296651497435,-0.10563298337153948,13.645726453351154,136457.26453351154,True,True,True,False
1124,6,0.08354102310438893,-0.1701286951473091,4.1822394318333105,41822.39431833311,True,False,False,False
1125,6,0.1609940374712444,-0.07880391049765756,14.326325351612285,143263.25351612284,True,True,True,False
1126,6,0.12128645994683729,-0.10890854784035431,7.70215590901289,77021.5590901289,True,True,True,False
1127,6,0.14626522802187347,-0.0903816658004134,11.409097089682202,114090.97089682202,True,True,True,False
1128,6,0.12296309674850558,-0.16833901783373229,7.910145541738009,79101.45541738009,True,False,False,False
1129,6,0.11222634750483196,-0.19514586849408722,6.664665487995531,66646.65487995531,True,False,False,False
1130,6,0.07624497200951974,-0.1054889742676044,3.707506465118607,37075.06465118607,True,True,True,False
1131,6,0.1681828223150712,-0.1027870569524274,15.993476702222473,159934.76702222473,True,True,True,False
1132,6,0.1258961712042892,-0.10848855057373485,8.286804693933227,82868.04693933227,True,True,True,False
1133,6,0.10850090674800872,-0.13139888660715893,6.2775898851604595,62775.898851604594,True,True,True,False
1134,6,0.13642267566740252,-0.10550926050383136,9.78275972454993,97827.5972454993,True,True,True,False
